experiment_name,instance_name,algorithm_name,seed,T,gamma,u_star,final_utility,mean_utility,final_gap,mean_gap,final_avg_weight_gap,final_time_avg_gap,l1_error_to_w_star,final_w_0,final_w_1,final_w_2,final_w_3,w_star_0,w_star_1,w_star_2,w_star_3
variance_suite,beta_mixture_4,variance_mirror_ascent,5400,1500,0.02,0.10148558758314852,0.09854740657130948,0.09445449434078525,0.0029381810118390417,0.007031093242363271,0.0068886188678619065,0.007031093242363275,0.09146537981753367,0.45735881790966926,0.45690849218156376,0.05562727409032044,0.03010541581844656,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,5500,1500,0.02,0.10148558758314852,0.09965100351096595,0.09551945655136428,0.0018345840721825657,0.005966131031784251,0.005791298112738152,0.005966131031784248,0.058321439329487926,0.4683030929126222,0.46253618742263364,0.043671133649740894,0.025489586015003163,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,5600,1500,0.02,0.10148558758314852,0.09894879103096194,0.09387070469015946,0.002536796552186582,0.0076148828929890845,0.00750990891473427,0.007614882892989088,0.07585974618514861,0.47028523749634366,0.45178488941108186,0.04797391770424117,0.02995595538833328,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,5700,1500,0.02,0.10148558758314852,0.09773888995675944,0.09304602806960963,0.0037466976263890728,0.00843955951353889,0.008344391155476416,0.00843955951353889,0.11409108785178418,0.4424882777598453,0.46046617831426256,0.0632414347493883,0.03380410917650406,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,5800,1500,0.02,0.10148558758314852,0.09824729697028634,0.09250083621764385,0.0032382906128621824,0.008984751365504664,0.008956910173939348,0.008984751365504655,0.09543493578897402,0.45221156838522397,0.46007096372028894,0.053368371528878085,0.034349096365609164,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,5900,1500,0.02,0.10148558758314852,0.0992893752990972,0.09453137154952981,0.002196212284051313,0.006954216033618695,0.00690614843962728,0.006954216033618691,0.06679907148608129,0.45838504376209205,0.46821542049486714,0.04506919770571502,0.02833033803732578,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,6000,1500,0.02,0.10148558758314852,0.0986633501766426,0.09308867339101252,0.0028222374065059175,0.008396914192135986,0.00830544248234849,0.008396914192135986,0.08797445550202317,0.4584247727847634,0.4575879994642249,0.05435516477304121,0.029632062977970587,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,6100,1500,0.02,0.10148558758314852,0.09947342478744059,0.09484328197112105,0.002012162795707928,0.006642305612027471,0.006560653641444314,0.006642305612027464,0.06113787063492601,0.4585518780701254,0.47087918661241146,0.0430274478062199,0.02754148751124327,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,6200,1500,0.02,0.10148558758314852,0.09906811180020103,0.0944934084997002,0.002417475782947487,0.006992179083448323,0.006922463970888804,0.006992179083448332,0.06948344801633759,0.4634945126001877,0.4617637633916433,0.04284709873268037,0.031894625275488565,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,6300,1500,0.02,0.10148558758314852,0.09898120773993407,0.09387175881262325,0.0025043798432144437,0.007613828770525262,0.007535235284691882,0.0076138287705252656,0.0763063758700658,0.46993842436015043,0.45190838770481656,0.049177844566076545,0.028975343368956574,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
